* Haltestellen
*
$STOPPOINT:ID;Code;Name
8215;8215;8215
8216;8216;8216
8217;8217;8217
8193;8193;8193
8220;8220;8220
8194;8194;8194
8195;8195;8195
8196;8196;8196
8222;8222;8222
8224;8224;8224
8225;8225;8225
8198;8198;8198
8199;8199;8199
8201;8201;8201
8235;8235;8235
8202;8202;8202
8203;8203;8203
8204;8204;8204
8205;8205;8205
8206;8206;8206
8207;8207;8207
8221;8221;8221
8208;8208;8208
8209;8209;8209
8210;8210;8210
8211;8211;8211
8234;8234;8234
8231;8231;8231
8232;8232;8232
8213;8213;8213
*
* Linien
*
$LINE:ID;Code;Name
8;8;8
2;2;2
3;3;3
9;9;9
4;4;4
10;10;10
5;5;5
11;11;11
7;7;7
12;12;12
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;60000;1;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;8206;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds;FromStopBreakFacility;ToStopBreakFacility;CODE
364;327686;8198;000:11:19:00
365;327729;8210;000:11:00:00
366;327729;8198;000:11:49:00
367;327704;8198;000:11:03:00
368;327704;8199;000:11:30:00
369;327695;8198;000:11:33:00
370;327695;8210;000:12:18:00
371;327734;8199;000:11:51:00
372;327734;8198;000:12:19:00
373;327725;8210;000:12:00:00
374;327725;8198;000:12:49:00
375;327715;8198;000:12:03:00
376;327715;8199;000:12:30:00
377;327697;8198;000:12:33:00
378;327697;8210;000:13:18:00
379;327738;8199;000:12:51:00
380;327738;8198;000:13:19:00
381;327684;8210;000:13:00:00
382;327684;8198;000:13:49:00
383;327702;8198;000:13:03:00
384;327702;8210;000:13:48:00
385;327707;8198;000:13:33:00
386;327707;8210;000:14:18:00
387;327736;8199;000:13:51:00
388;327736;8198;000:14:19:00
389;327721;8210;000:14:00:00
390;327721;8198;000:14:49:00
391;327689;8198;000:14:03:00
392;327689;8199;000:14:30:00
393;327703;8198;000:14:33:00
394;327703;8210;000:15:18:00
395;327687;8199;000:14:51:00
396;327687;8198;000:15:19:00
397;327713;8198;000:15:03:00
398;327713;8199;000:15:30:00
399;327739;8199;000:15:21:00
400;327739;8198;000:15:49:00
401;327696;8198;000:15:43:00
402;327696;8210;000:16:28:00
403;327727;8210;000:15:50:00
404;327727;8198;000:16:39:00
405;327735;8199;000:15:51:00
406;327735;8198;000:16:19:00
407;327708;8198;000:16:03:00
408;327708;8210;000:16:48:00
409;327699;8198;000:16:25:00
410;327699;8210;000:17:08:00
411;327722;8210;000:16:30:00
412;327722;8198;000:17:17:00
413;327705;8198;000:16:45:00
414;327705;8210;000:17:28:00
415;327730;8210;000:16:50:00
416;327730;8198;000:17:37:00
417;327724;8210;000:17:10:00
418;327724;8198;000:17:57:00
419;327712;8198;000:17:25:00
420;327712;8210;000:18:08:00
421;327728;8210;000:17:30:00
422;327728;8198;000:18:17:00
423;327709;8198;000:17:45:00
424;327709;8210;000:18:28:00
425;327710;8198;000:18:05:00
426;327710;8210;000:18:48:00
427;327717;8210;000:18:10:00
428;327717;8198;000:18:57:00
429;327711;8198;000:18:25:00
430;327711;8210;000:19:08:00
431;327732;8210;000:18:30:00
432;327732;8198;000:19:22:00
433;327741;8210;000:19:10:00
434;327741;8205;000:19:19:00
435;327691;8198;000:19:17:00
436;327691;8199;000:19:40:00
437;327716;8198;000:19:27:00
438;327716;8199;000:19:50:00
439;327731;8199;000:20:01:00
440;327731;8198;000:20:25:00
441;327698;8198;000:20:27:00
442;327698;8199;000:20:50:00
443;327733;8199;000:21:01:00
444;327733;8198;000:21:25:00
445;327740;8198;000:21:27:00
446;327740;8205;000:22:00:00
447;393217;8211;000:04:23:00
448;393217;8213;000:05:09:00
449;393218;8211;000:04:43:00
450;393218;8213;000:05:29:00
451;393289;8201;000:04:45:00
452;393289;8211;000:05:16:00
453;393219;8211;000:05:03:00
454;393219;8213;000:05:49:00
455;393286;8201;000:05:05:00
456;393286;8211;000:05:36:00
457;393297;8207;000:05:11:00
458;393297;8199;000:05:29:00
459;393220;8211;000:05:23:00
460;393220;8213;000:06:09:00
461;393249;8213;000:05:29:00
462;393249;8211;000:06:16:00
463;393310;8207;000:05:31:00
464;393310;8199;000:05:49:00
465;393336;8199;000:05:31:00
466;393336;8207;000:05:47:00
467;393221;8211;000:05:43:00
468;393221;8213;000:06:29:00
469;393257;8213;000:05:49:00
470;393257;8211;000:06:36:00
471;393323;8207;000:05:51:00
472;393323;8199;000:06:09:00
473;393337;8199;000:05:51:00
474;393337;8207;000:06:07:00
475;393264;8213;000:06:09:00
476;393264;8211;000:06:56:00
477;393298;8207;000:06:11:00
478;393298;8199;000:06:29:00
479;393338;8199;000:06:11:00
480;393338;8207;000:06:27:00
481;393222;8211;000:06:23:00
482;393222;8213;000:07:09:00
483;393278;8213;000:06:29:00
484;393278;8211;000:07:16:00
485;393311;8207;000:06:31:00
486;393311;8199;000:06:49:00
487;393339;8199;000:06:31:00
488;393339;8207;000:06:47:00
489;393223;8211;000:06:43:00
490;393223;8213;000:07:29:00
491;393271;8213;000:06:49:00
492;393271;8211;000:07:36:00
493;393324;8207;000:06:51:00
494;393324;8199;000:07:09:00
495;393340;8199;000:06:51:00
496;393340;8207;000:07:07:00
497;393224;8211;000:07:03:00
498;393224;8213;000:07:49:00
499;393299;8207;000:07:11:00
500;393299;8199;000:07:29:00
501;393341;8199;000:07:11:00
502;393341;8207;000:07:27:00
503;393225;8211;000:07:23:00
504;393225;8213;000:08:09:00
505;393250;8213;000:07:29:00
506;393250;8211;000:08:16:00
507;393312;8207;000:07:31:00
508;393312;8199;000:07:49:00
509;393342;8199;000:07:31:00
510;393342;8207;000:07:47:00
511;393226;8211;000:07:43:00
512;393226;8213;000:08:29:00
513;393258;8213;000:07:49:00
514;393258;8211;000:08:36:00
515;393325;8207;000:07:51:00
516;393325;8199;000:08:09:00
517;393343;8199;000:07:51:00
518;393343;8207;000:08:07:00
519;393265;8213;000:08:09:00
520;393265;8211;000:08:56:00
521;393300;8207;000:08:11:00
522;393300;8199;000:08:29:00
523;393344;8199;000:08:11:00
524;393344;8207;000:08:27:00
525;393227;8211;000:08:23:00
526;393227;8213;000:09:09:00
527;393279;8213;000:08:29:00
528;393279;8211;000:09:16:00
529;393313;8207;000:08:31:00
530;393313;8199;000:08:49:00
531;393345;8199;000:08:31:00
532;393345;8207;000:08:47:00
533;393228;8211;000:08:43:00
534;393228;8213;000:09:29:00
535;393272;8213;000:08:49:00
536;393272;8211;000:09:36:00
537;393326;8207;000:08:51:00
538;393326;8199;000:09:09:00
539;393346;8199;000:08:51:00
540;393346;8207;000:09:07:00
541;393229;8211;000:09:03:00
542;393229;8213;000:09:49:00
543;393301;8207;000:09:11:00
544;393301;8199;000:09:29:00
545;393347;8199;000:09:11:00
546;393347;8207;000:09:27:00
547;393230;8211;000:09:23:00
548;393230;8213;000:10:09:00
549;393251;8213;000:09:29:00
550;393251;8211;000:10:16:00
551;393314;8207;000:09:31:00
552;393314;8199;000:09:49:00
553;393348;8199;000:09:31:00
554;393348;8207;000:09:47:00
555;393231;8211;000:09:43:00
556;393231;8213;000:10:29:00
557;393259;8213;000:09:49:00
558;393259;8211;000:10:36:00
559;393327;8207;000:09:51:00
560;393327;8199;000:10:09:00
561;393349;8199;000:09:51:00
562;393349;8207;000:10:07:00
563;393266;8213;000:10:09:00
564;393266;8211;000:10:56:00
565;393302;8207;000:10:11:00
566;393302;8199;000:10:29:00
567;393350;8199;000:10:11:00
568;393350;8207;000:10:27:00
569;393232;8211;000:10:23:00
570;393232;8213;000:11:09:00
571;393280;8213;000:10:29:00
572;393280;8211;000:11:16:00
573;393315;8207;000:10:31:00
574;393315;8199;000:10:49:00
575;393351;8199;000:10:31:00
576;393351;8207;000:10:47:00
577;393233;8211;000:10:43:00
578;393233;8213;000:11:29:00
579;393273;8213;000:10:49:00
580;393273;8211;000:11:36:00
581;393328;8207;000:10:51:00
582;393328;8199;000:11:09:00
583;393352;8199;000:10:51:00
584;393352;8207;000:11:07:00
585;393234;8211;000:11:03:00
586;393234;8213;000:11:49:00
587;393303;8207;000:11:11:00
588;393303;8199;000:11:29:00
589;393353;8199;000:11:11:00
590;393353;8207;000:11:27:00
591;393252;8213;000:11:29:00
592;393252;8211;000:12:16:00
593;393316;8207;000:11:31:00
594;393316;8199;000:11:49:00
595;393354;8199;000:11:31:00
596;393354;8207;000:11:47:00
597;393235;8211;000:11:43:00
598;393235;8213;000:12:29:00
599;393260;8213;000:11:49:00
600;393260;8211;000:12:36:00
601;393329;8207;000:11:51:00
602;393329;8199;000:12:09:00
603;393355;8199;000:11:51:00
604;393355;8207;000:12:07:00
605;393267;8213;000:12:09:00
606;393267;8211;000:12:56:00
607;393304;8207;000:12:11:00
608;393304;8199;000:12:29:00
609;393356;8199;000:12:11:00
610;393356;8207;000:12:27:00
611;393236;8211;000:12:23:00
612;393236;8213;000:13:09:00
613;393317;8207;000:12:31:00
614;393317;8199;000:12:49:00
615;393357;8199;000:12:31:00
616;393357;8207;000:12:47:00
617;393237;8211;000:12:43:00
618;393237;8213;000:13:29:00
619;393274;8213;000:12:49:00
620;393274;8211;000:13:36:00
621;393330;8207;000:12:51:00
622;393330;8199;000:13:09:00
623;393358;8199;000:12:51:00
624;393358;8207;000:13:07:00
625;393238;8211;000:13:03:00
626;393238;8213;000:13:49:00
627;393305;8207;000:13:11:00
628;393305;8199;000:13:29:00
629;393359;8199;000:13:11:00
630;393359;8207;000:13:27:00
631;393253;8213;000:13:29:00
632;393253;8211;000:14:16:00
633;393318;8207;000:13:31:00
634;393318;8199;000:13:49:00
635;393360;8199;000:13:31:00
636;393360;8207;000:13:47:00
637;393239;8211;000:13:43:00
638;393239;8213;000:14:29:00
639;393261;8213;000:13:49:00
640;393261;8211;000:14:36:00
641;393331;8207;000:13:51:00
642;393331;8199;000:14:09:00
643;393361;8199;000:13:51:00
644;393361;8207;000:14:07:00
645;393268;8213;000:14:09:00
646;393268;8211;000:14:56:00
647;393306;8207;000:14:11:00
648;393306;8199;000:14:29:00
649;393362;8199;000:14:11:00
650;393362;8207;000:14:27:00
651;393240;8211;000:14:23:00
652;393240;8213;000:15:09:00
653;393319;8207;000:14:31:00
654;393319;8199;000:14:49:00
655;393363;8199;000:14:31:00
656;393363;8207;000:14:47:00
657;393241;8211;000:14:43:00
658;393241;8213;000:15:29:00
659;393275;8213;000:14:49:00
660;393275;8211;000:15:36:00
661;393332;8207;000:14:51:00
662;393332;8199;000:15:09:00
663;393364;8199;000:14:51:00
664;393364;8207;000:15:07:00
665;393242;8211;000:15:03:00
666;393242;8213;000:15:49:00
667;393307;8207;000:15:11:00
668;393307;8199;000:15:29:00
669;393365;8199;000:15:11:00
670;393365;8207;000:15:27:00
671;393254;8213;000:15:29:00
672;393254;8211;000:16:16:00
673;393320;8207;000:15:31:00
674;393320;8199;000:15:49:00
675;393366;8199;000:15:31:00
676;393366;8207;000:15:47:00
677;393243;8211;000:15:43:00
678;393243;8213;000:16:29:00
679;393262;8213;000:15:49:00
680;393262;8211;000:16:36:00
681;393333;8207;000:15:51:00
682;393333;8199;000:16:09:00
683;393367;8199;000:15:51:00
684;393367;8207;000:16:07:00
685;393269;8213;000:16:09:00
686;393269;8211;000:16:56:00
687;393308;8207;000:16:11:00
688;393308;8199;000:16:29:00
689;393368;8199;000:16:11:00
690;393368;8207;000:16:27:00
691;393244;8211;000:16:23:00
692;393244;8213;000:17:09:00
693;393321;8207;000:16:31:00
694;393321;8199;000:16:49:00
695;393369;8199;000:16:31:00
696;393369;8207;000:16:47:00
697;393245;8211;000:16:43:00
698;393245;8213;000:17:29:00
699;393276;8213;000:16:49:00
700;393276;8211;000:17:36:00
701;393334;8207;000:16:51:00
702;393334;8199;000:17:09:00
703;393370;8199;000:16:51:00
704;393370;8207;000:17:07:00
705;393246;8211;000:17:03:00
706;393246;8213;000:17:49:00
707;393309;8207;000:17:11:00
708;393309;8199;000:17:29:00
709;393371;8199;000:17:11:00
710;393371;8207;000:17:27:00
711;393255;8213;000:17:29:00
712;393255;8211;000:18:16:00
713;393322;8207;000:17:31:00
714;393322;8199;000:17:49:00
715;393372;8199;000:17:31:00
716;393372;8207;000:17:47:00
717;393247;8211;000:17:43:00
718;393247;8213;000:18:29:00
719;393263;8213;000:17:49:00
720;393263;8211;000:18:36:00
721;393335;8207;000:17:51:00
722;393335;8199;000:18:09:00
723;393373;8199;000:17:51:00
724;393373;8207;000:18:07:00
725;393270;8213;000:18:09:00
726;393270;8211;000:18:56:00
727;393374;8199;000:18:11:00
728;393374;8207;000:18:27:00
729;393248;8211;000:18:23:00
730;393248;8213;000:19:09:00
731;393277;8213;000:18:49:00
732;393277;8211;000:19:36:00
733;393290;8211;000:19:05:00
734;393290;8213;000:19:46:00
735;393256;8213;000:19:29:00
736;393256;8211;000:20:16:00
737;393295;8211;000:19:45:00
738;393295;8213;000:20:26:00
739;393281;8213;000:19:50:00
740;393281;8211;000:20:30:00
741;393282;8213;000:20:10:00
742;393282;8211;000:20:50:00
743;393283;8213;000:20:30:00
744;393283;8211;000:21:10:00
745;393291;8211;000:20:45:00
746;393291;8201;000:21:12:00
747;393296;8211;000:21:15:00
748;393296;8213;000:21:56:00
749;393287;8201;000:21:45:00
750;393287;8211;000:22:10:00
751;393284;8213;000:22:00:00
752;393284;8211;000:22:40:00
753;393294;8211;000:22:15:00
754;393294;8213;000:22:56:00
755;393293;8211;000:22:45:00
756;393293;8201;000:23:12:00
757;393285;8213;000:23:00:00
758;393285;8211;000:23:40:00
759;393292;8211;000:23:45:00
760;393292;8201;001:00:12:00
761;393288;8201;001:00:15:00
762;393288;8211;001:00:49:00
763;458753;8210;000:07:53:00
764;458753;8221;000:08:11:00
765;458755;8209;000:07:58:00
766;458755;8221;000:08:16:00
767;458756;8221;000:11:00:00
768;458756;8210;000:11:18:00
769;458757;8221;000:12:00:00
770;458757;8210;000:12:18:00
771;458754;8210;000:12:20:00
772;458754;8221;000:12:38:00
773;458758;8221;000:12:45:00
774;458758;8210;000:13:03:00
775;458759;8221;000:13:40:00
776;458759;8210;000:13:58:00
777;524289;8224;000:07:22:00
778;524289;8205;000:07:34:00
779;524290;8209;000:13:15:00
780;524290;8224;000:13:26:00
781;589825;8217;000:07:10:00
782;589825;8209;000:07:24:00
783;589826;8217;000:07:22:00
784;589826;8209;000:07:36:00
785;589827;8216;000:07:30:00
786;589827;8209;000:07:44:00
787;589828;8217;000:07:40:00
788;589828;8222;000:07:57:00
789;589829;8217;000:07:41:00
790;589829;8222;000:07:58:00
791;589830;8209;000:13:13:00
792;589830;8217;000:13:31:00
793;589831;8209;000:13:16:00
794;589831;8217;000:13:33:00
795;589832;8209;000:13:17:00
796;589832;8217;000:13:34:00
797;589835;8222;000:15:15:00
798;589835;8217;000:15:27:00
799;589836;8222;000:16:05:00
800;589836;8217;000:16:17:00
801;655361;8217;000:07:13:00
802;655361;8209;000:07:31:00
803;655362;8217;000:07:14:00
804;655362;8209;000:07:32:00
805;655363;8215;000:07:46:00
806;655363;8222;000:07:54:00
807;655364;8209;000:13:15:00
808;655364;8217;000:13:32:00
809;655365;8209;000:13:18:00
810;655365;8217;000:13:35:00
811;655366;8209;000:13:19:00
812;655366;8217;000:13:36:00
813;720897;8201;000:06:43:00
814;720897;8199;000:07:03:00
815;720898;8211;000:07:02:00
816;720898;8235;000:07:32:00
817;720899;8211;000:07:03:00
818;720899;8199;000:07:18:00
871;791433;8222;000:07:55:00
872;791433;8211;000:08:00:00
873;791440;8222;000:08:10:00
874;791440;8215;000:08:18:00
875;791437;8211;000:08:55:00
876;791437;8222;000:09:00:00
877;791434;8231;000:09:30:00
878;791434;8211;000:09:35:00
879;791438;8215;000:09:40:00
880;791438;8222;000:09:48:00
881;791444;8222;000:10:05:00
882;791444;8215;000:10:13:00
883;791436;8211;000:10:25:00
884;791436;8231;000:10:30:00
885;791439;8222;000:10:55:00
886;791439;8211;000:11:00:00
887;791441;8215;000:11:15:00
888;791441;8211;000:11:23:00
889;791435;8215;000:11:35:00
890;791435;8222;000:11:43:00
891;791446;8211;000:11:55:00
892;791446;8222;000:12:00:00
893;791445;8222;000:11:55:00
894;791445;8215;000:12:03:00
895;791450;8225;000:12:05:00
896;791450;8211;000:12:15:00
897;791451;8211;000:12:20:00
898;791451;8215;000:12:28:00
899;791452;8211;000:13:25:00
900;791452;8225;000:13:35:00
901;791453;8222;000:14:25:00
902;791453;8211;000:14:30:00
903;791454;8211;000:15:45:00
904;791454;8222;000:15:50:00
905;791455;8215;000:15:55:00
906;791455;8222;000:16:03:00
